TAZ,RSA,CSA,COUNTY,COUNTY_ID,DIST,DIST_ID,SUPDIST,SUPDIST_ID
354,12,105,"Los Angeles",1,"WEST NSFV",29,"WEST NSFV",1
355,12,105,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
356,12,105,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
357,12,104,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
358,12,104,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
359,12,104,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
360,12,104,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
361,13,93,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
362,13,104,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
363,13,93,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
364,13,93,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
365,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
366,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
367,13,93,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
368,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
369,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
370,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
371,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
372,13,93,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
373,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
374,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
375,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
376,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
377,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
378,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
379,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
380,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
381,13,93,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
382,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
383,13,93,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
384,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
385,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
386,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
387,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
388,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
389,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
390,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
391,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
392,13,91,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
393,13,91,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
394,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
395,13,109,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
396,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
397,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
398,13,91,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
399,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
400,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
401,13,91,"Los Angeles",1,"NORTH HOLLYWOOD NSFV",33,"NORTH HOLLYWOOD NSFV",5
402,13,91,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
403,13,91,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
404,13,91,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
405,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
406,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
407,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
408,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
409,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
410,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
411,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
412,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
413,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
414,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
415,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
416,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
417,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
418,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
419,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
420,13,90,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
421,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
422,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
423,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
424,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
425,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
426,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
427,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
428,13,90,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
429,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
430,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
431,13,92,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
432,13,92,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
433,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
434,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
435,13,92,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
436,13,92,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
437,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
438,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
439,13,92,"Los Angeles",1,"ENCINO",14,"SOUTH VALLEY",6
440,13,92,"Los Angeles",1,"SHERMAN OAKS",34,"EAST VALLEY",8
441,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
442,14,100,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
443,14,100,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
444,14,100,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
445,14,100,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
446,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
447,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
448,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
449,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
450,14,105,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
451,14,105,"Los Angeles",1,"CHATSWORTH",38,"NORTH VALLEY",7
452,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
453,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
454,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
455,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
456,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
457,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
458,14,105,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
459,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
460,14,95,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
461,14,95,"Los Angeles",1,"CENTRAL NSFV",30,"CENTRAL NSFV",2
462,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
463,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
464,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
465,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
466,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
467,14,96,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
468,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
469,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
470,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
471,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
472,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
473,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
474,14,96,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
475,14,96,"Los Angeles",1,"GRANADA HILLS",37,"NORTH VALLEY",7
476,14,94,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
477,14,96,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
478,14,96,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
479,14,94,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
480,14,94,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
481,14,94,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
482,14,94,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
483,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
484,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
485,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
486,14,94,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
487,14,94,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
488,14,94,"Los Angeles",1,"EAST NSFV",31,"EAST NSFV",3
489,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
490,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
491,14,99,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
492,14,99,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
493,14,99,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
494,14,98,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
495,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
496,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
497,14,98,"Los Angeles",1,"SYLMAR",36,"NORTH VALLEY",7
498,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
499,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
500,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
501,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
502,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
503,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
504,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
505,14,94,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
506,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
507,14,93,"Los Angeles",1,"SF NSFV",32,"SF NSFV",4
508,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
509,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
510,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
511,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
512,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
513,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
514,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
515,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
516,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
517,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
518,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
519,14,97,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
520,14,93,"Los Angeles",1,"LAKEVIEW TERRACE",35,"EAST VALLEY",8
521,15,71,"Los Angeles",1,"MALIBU",15,"VENTURA",11
522,15,71,"Los Angeles",1,"MALIBU",15,"VENTURA",11
523,15,70,"Los Angeles",1,"MALIBU",15,"VENTURA",11
524,15,70,"Los Angeles",1,"MALIBU",15,"VENTURA",11
525,15,70,"Los Angeles",1,"MALIBU",15,"VENTURA",11
526,15,70,"Los Angeles",1,"MALIBU",15,"VENTURA",11
527,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
528,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
529,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
530,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
531,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
532,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
533,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
534,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
535,16,74,"Los Angeles",1,"WEST LA",16,"WEST LA",10
536,16,74,"Los Angeles",1,"WEST LA",16,"WEST LA",10
537,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
538,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
539,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
540,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
541,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
542,16,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
543,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
544,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
545,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
546,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
547,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
548,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
549,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
550,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
551,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
552,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
553,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
554,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
555,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
556,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
557,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
558,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
559,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
560,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
561,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
562,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
563,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
564,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
565,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
566,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
567,16,149,"Los Angeles",1,"WEST LA",16,"WEST LA",10
568,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
569,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
570,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
571,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
572,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
573,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
574,16,148,"Los Angeles",1,"WEST LA",16,"WEST LA",10
575,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
576,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
577,16,84,"Los Angeles",1,"WEST LA",16,"WEST LA",10
578,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
579,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
580,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
581,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
582,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
583,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
584,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
585,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
586,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
587,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
588,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
589,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
590,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
591,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
592,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
593,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
594,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
595,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
596,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
597,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
598,16,145,"Los Angeles",1,"WEST LA",16,"WEST LA",10
599,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
600,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
601,16,147,"Los Angeles",1,"WEST LA",16,"WEST LA",10
602,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
603,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
604,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
605,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
606,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
607,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
608,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
609,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
610,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
611,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
612,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
613,16,146,"Los Angeles",1,"WEST LA",16,"WEST LA",10
614,17,74,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
615,17,74,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
616,17,74,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
617,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
618,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
619,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
620,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
621,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
622,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
623,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
624,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
625,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
626,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
627,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
628,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
629,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
630,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
631,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
632,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
633,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
634,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
635,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
636,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
637,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
638,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
639,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
640,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
641,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
642,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
643,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
644,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
645,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
646,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
647,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
648,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
649,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
650,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
651,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
652,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
653,17,76,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
654,17,144,"Los Angeles",1,"WEST LA",16,"WEST LA",10
655,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
656,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
657,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
658,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
659,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
660,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
661,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
662,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
663,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
664,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
665,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
666,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
667,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
668,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
669,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
670,17,85,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
671,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
672,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
673,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
674,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
675,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
676,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
677,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
678,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
679,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
680,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
681,17,72,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
682,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
683,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
684,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
685,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
686,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
687,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
688,17,87,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
689,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
690,17,75,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
691,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
692,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
693,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
694,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
695,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
696,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
697,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
698,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
699,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
700,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
701,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
702,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
703,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
704,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
705,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
706,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
707,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
708,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
709,17,83,"Los Angeles",1,"CENTRAL LA",17,"WEST LA",10
